"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"HANOVER TOWNSHIP BOARD OF EDUCATION","New Jersey","3406690","MORRIS COUNTY","34027","34","4","61 HIGHLAND AVE","WHIPPANY","NJ ","07981","1364","61 HIGHLAND AVENUE","WHIPPANY","NJ ","07981","1364","9735152407","1-Local school district","40.825600","-74.411500","272000","Prekindergarten","8th Grade","New Jersey","1485"
"HARDING TOWNSHIP","New Jersey","3406720","MORRIS COUNTY","34027","34","1","34 LEES HILL RD","NEW VERNON","NJ ","07976","0248","34 LEES HILL ROAD","NEW VERNON","NJ ","07976","0248","9732676398","1-Local school district","40.742000","-74.502100","272010","Prekindergarten","12th Grade","New Jersey","321"
"HARDYSTON TOWNSHIP SCHOOL DISTRICT","New Jersey","3406780","SUSSEX COUNTY","34037","34","2","183 WHEATSWORTH RD","HAMBURG","NJ ","07419","","183 WHEATSWORTH ROAD","HAMBURG","NJ ","07419","","9738237000","1-Local school district","41.138700","-74.590000","372030","Prekindergarten","8th Grade","New Jersey","743"
"HARMONY TOWNSHIP SCHOOL","New Jersey","3406810","WARREN COUNTY","34041","34","1","2551 BELVIDERE RD","PHILLIPSBURG","NJ ","08865","2155","2551 BELVIDERE ROAD","PHILLIPSBURG","NJ ","08865","2155","9088591001","1-Local school district","40.744400","-75.142100","412040","Prekindergarten","12th Grade","New Jersey","262"
"HARRINGTON PARK SCHOOL DISTRICT","New Jersey","3406840","BERGEN COUNTY","34003","34","1","191 HARRIOT AVE","HARRINGTON PARK","NJ ","07640","1401","191 HARRIOT AVENUE","HARRINGTON PARK","NJ ","07640","1401","2017685700","1-Local school district","40.987500","-73.984300","032050","Kindergarten","8th Grade","New Jersey","639"
"HARRISON PUBLIC SCHOOLS","New Jersey","3406870","HUDSON COUNTY","34017","34","4","501 HAMILTON ST","HARRISON","NJ ","07029","1430","501 HAMILTON STREET","HARRISON","NJ ","07029","1430","9734834627","1-Local school district","40.748300","-74.154400","172060","Prekindergarten","12th Grade","New Jersey","2036"
"HARRISON TOWNSHIP SCHOOL DISTRICT","New Jersey","3406900","GLOUCESTER COUNTY","34015","34","2","120 NORTH MAIN ST","MULLICA HILL","NJ ","08062","9494","120 N. MAIN STREET","MULLICA HILL","NJ ","08062","9494","8564782016","1-Local school district","39.746000","-75.223600","152070","Prekindergarten","6th Grade","New Jersey","1477"
"HASBROUCK HEIGHTS BOARD OF EDUCATION","New Jersey","3406930","BERGEN COUNTY","34003","34","4","379 BLVD","HASBROUCK HEIGHTS","NJ ","07604","1421","379 BOULEVARD","HASBROUCK HEIGHTS","NJ ","07604","1421","2012886150","1-Local school district","40.867400","-74.072600","032080","Prekindergarten","12th Grade","New Jersey","1870"
"HATIKVAH INTERNATIONAL ACADEMY CHARTER SCHOOL","New Jersey","3400735","MIDDLESEX COUNTY","34023","34","1","15 FERN RD","EAST BRUNSWICK","NJ ","08816","","7 LEXINGTON AVENUE","EAST BRUNSWICK","NJ ","08816","","7326405850","7-Charter school agency","40.398200","-74.420000","806041","Kindergarten","5th Grade","New Jersey","263"
"HAWORTH PUBLIC SCHOOL","New Jersey","3406960","BERGEN COUNTY","34003","34","1","205 VALLEY RD","HAWORTH","NJ ","07641","1218","205 VALLEY ROAD","HAWORTH","NJ ","07641","1218","2013845526","1-Local school district","40.962200","-73.985300","032090","Kindergarten","8th Grade","New Jersey","436"
"HAWTHORNE BOARD OF EDUCATION","New Jersey","3406990","PASSAIC COUNTY","34031","34","5","445 LAFAYETTE AVE","HAWTHORNE","NJ ","07506","","445 LAFAYETTE AVENUE","HAWTHORNE","NJ ","07506","","9734271300","1-Local school district","40.953400","-74.155400","312100","Prekindergarten","12th Grade","New Jersey","2333"
"HAZLET TOWNSHIP PUBLIC SCHOOLS","New Jersey","3413680","MONMOUTH COUNTY","34025","34","8","421 MIDDLE RD","HAZLET","NJ ","07730","2342","421 MIDDLE ROAD","HAZLET","NJ ","07730","2342","7322648401","1-Local school district","40.424200","-74.152800","252105","Prekindergarten","12th Grade","New Jersey","3133"
"HENRY HUDSON REGIONAL SCHOOL DISTRICT","New Jersey","3407050","MONMOUTH COUNTY","34025","34","1","1 GRAND TOUR","HIGHLANDS","NJ ","07732","2001","1 GRAND TOUR","HIGHLANDS","NJ ","07732","2001","7328720900","1-Local school district","40.393000","-73.986900","252120","7th Grade","12th Grade","New Jersey","326"
"HI NELLA","New Jersey","3407080","CAMDEN COUNTY","34007","34","0","801 PRESTON AVE","SOMERDALE","NJ ","08083","2718","801 PRESTON AVE","SOMERDALE","NJ ","08083","2718","8565664197","1-Local school district","39.836800","-75.028200","072130","11th Grade","11th Grade","New Jersey","†"
"HIGH BRIDGE BOROUGH","New Jersey","3407110","HUNTERDON COUNTY","34019","34","2","50 THOMAS ST","HIGH BRIDGE","NJ ","08829","2010","50 THOMAS ST","HIGH BRIDGE","NJ ","08829","2010","9086384103","1-Local school district","40.669000","-74.891700","192140","Prekindergarten","8th Grade","New Jersey","362"
"HIGH POINT REGIONAL HIGH SCHOOL","New Jersey","3407140","SUSSEX COUNTY","34037","34","1","299 PIDGEON HILL RD","SUSSEX","NJ ","07461","2732","299 PIDGEON HILL ROAD","SUSSEX","NJ ","07461","2732","9738753101","1-Local school district","41.200200","-74.642400","372165","9th Grade","12th Grade","New Jersey","999"
"HIGHLAND PARK BOARD OF EDUCATION","New Jersey","3407170","MIDDLESEX COUNTY","34023","34","4","435 MANSFIELD ST","HIGHLAND PARK","NJ ","08904","2642","435 MANSFIELD STREET","HIGHLAND PARK","NJ ","08904","2642","7325726990","1-Local school district","40.496000","-74.422600","232150","Prekindergarten","12th Grade","New Jersey","1592"
"HIGHLANDS ELEMENTARY","New Jersey","3407200","MONMOUTH COUNTY","34025","34","1","360 NAVESINK AVE","HIGHLANDS","NJ ","07732","1323","360 NAVESINK AVE","HIGHLANDS","NJ ","07732","1323","7328721476","1-Local school district","40.403100","-73.996100","252160","Prekindergarten","6th Grade","New Jersey","174"
"HILLSBOROUGH TOWNSHIP PUBLIC SCHOOL DISTRICT","New Jersey","3407230","SOMERSET COUNTY","34035","34","9","379 SOUTH BRANCH RD","HILLSBOROUGH","NJ ","08844","","379 SOUTH BRANCH ROAD","HILLSBOROUGH","NJ ","08844","","9084316600","1-Local school district","40.506700","-74.677400","352170","Prekindergarten","12th Grade","New Jersey","7194"
"HILLSDALE BOARD OF EDUCATION","New Jersey","3407260","BERGEN COUNTY","34003","34","3","32 RUCKMAN RD","HILLSDALE","NJ ","07642","1726","32 RUCKMAN ROAD","HILLSDALE","NJ ","07642","1726","2016640282","1-Local school district","41.009900","-74.023800","032180","Prekindergarten","8th Grade","New Jersey","1300"
"HILLSIDE BOARD OF EDUCATION","New Jersey","3407290","UNION COUNTY","34039","34","6","195 VIRGINIA ST","HILLSIDE","NJ ","07205","2742","195 VIRGINIA STREET","HILLSIDE","NJ ","07205","2742","9083527664","1-Local school district","40.689400","-74.222400","392190","Prekindergarten","12th Grade","New Jersey","2997"
"HO-HO-KUS SCHOOL DISTRICT","New Jersey","3407320","BERGEN COUNTY","34003","34","1","70 LLOYD RD","HO-HO-KUS","NJ ","07443","1550","70 LLOYD ROAD","HO-HO-KUS","NJ ","07443","1550","2016124427","1-Local school district","41.000000","-74.103400","032200","Prekindergarten","8th Grade","New Jersey","660"
"HOBOKEN CHARTER SCHOOL","New Jersey","3400032","HUDSON COUNTY","34017","34","1","255 CONGRESS ST","JERSEY CITY","NJ ","07307","","255 CONGRESS ST","JERSEY CITY","NJ ","07307","","2019630222","7-Charter school agency","40.753200","-74.052200","806720","Kindergarten","12th Grade","New Jersey","279"
"HOBOKEN DUAL LANGUAGE CHARTER SCHOOL","New Jersey","3400734","HUDSON COUNTY","34017","34","1","123 JEFFERSON ST","HOBOKEN","NJ ","07030","","123 JEFFERSON STREET","HOBOKEN","NJ ","07030","","2014271458","7-Charter school agency","40.739100","-74.038100","806036","Kindergarten","5th Grade","New Jersey","246"
"HOBOKEN PUBLIC SCHOOLS","New Jersey","3407350","HUDSON COUNTY","34017","34","5","158 4TH ST","HOBOKEN","NJ ","07030","3201","158 4TH STREET","HOBOKEN","NJ ","07030","3201","2013563601","1-Local school district","40.741500","-74.030900","172210","Prekindergarten","12th Grade","New Jersey","1970"
"HOLLAND TOWNSHIP SCHOOL DISTRICT","New Jersey","3407380","HUNTERDON COUNTY","34019","34","1","714 MILFORD WARREN GLEN RD","MILFORD","NJ ","08848","0167","714 MILFORD WARREN GLEN RD.","MILFORD","NJ ","08848","0167","9089952401","1-Local school district","40.599900","-75.114600","192220","Prekindergarten","8th Grade","New Jersey","600"
"HOLMDEL TOWNSHIP SCHOOL DISTRICT","New Jersey","3407410","MONMOUTH COUNTY","34025","34","4","4 CRAWFORDS CORNER RD","HOLMDEL","NJ ","07733","0407","4 CRAWFORDS CORNER RD","HOLMDEL","NJ ","07733","0407","7329461800","1-Local school district","40.384000","-74.181800","252230","Prekindergarten","12th Grade","New Jersey","3077"
"HOPATCONG BOROUGH SCHOOLS","New Jersey","3407440","SUSSEX COUNTY","34037","34","5","2 WINDSOR AVE","HOPATCONG","NJ ","07843","0829","PO BOX 1029","HOPATCONG","NJ ","07843","0829","9733988800","1-Local school district","40.927400","-74.670800","372240","Prekindergarten","12th Grade","New Jersey","1750"
"HOPE ACADEMY CHARTER SCHOOL","New Jersey","3400076","MONMOUTH COUNTY","34025","34","1","601 GRAND AVE","ASBURY PARK","NJ ","07712","6656","601 GRAND AVENUE","ASBURY PARK","NJ ","07712","6656","7329884227","7-Charter school agency","40.218300","-74.008300","806740","Kindergarten","8th Grade","New Jersey","205"
"HOPE COMMUNITY CHARTER SCHOOL","New Jersey","3400763","CAMDEN COUNTY","34007","34","1","1500 SOUTH 8TH ST","CAMDEN","NJ ","08104","","1500 SOUTH 8TH STREET","CAMDEN","NJ ","08104","","8562951390","7-Charter school agency","39.926700","-75.111800","806086","Kindergarten","1st Grade","New Jersey","102"
"HOPE TOWNSHIP SCHOOL DISTRICT","New Jersey","3407470","WARREN COUNTY","34041","34","1","320 JOHNSONBURG RD","HOPE","NJ ","07844","0293","P.O. BOX 293","HOPE","NJ ","07844","0293","9084594242","1-Local school district","40.910800","-74.964400","412250","Prekindergarten","12th Grade","New Jersey","180"
"HOPEWELL TOWNSHIP","New Jersey","3407500","CUMBERLAND COUNTY","34011","34","1","122 SEWALL RD","BRIDGETON","NJ ","08302","3803","122 SEWALL ROAD","BRIDGETON","NJ ","08302","3803","8564519203","1-Local school district","39.454400","-75.262600","112270","Kindergarten","8th Grade","New Jersey","512"
"HOPEWELL VALLEY REGIONAL SCHOOL DISTRICT","New Jersey","3407530","MERCER COUNTY","34021","34","6","425 SOUTH MAIN ST","PENNINGTON","NJ ","08534","2716","425 SOUTH MAIN ST","PENNINGTON","NJ ","08534","2716","6097374000","1-Local school district","40.318400","-74.790000","212280","Prekindergarten","12th Grade","New Jersey","3703"
"HOWELL TOWNSHIP PUBLIC SCHOOLS","New Jersey","3407560","MONMOUTH COUNTY","34025","34","12","200 SQUANKUMYELLOWBROOK RD","FARMINGDALE","NJ ","07727","0579","PO BOX 579","HOWELL","NJ ","07731","0579","7327512480","1-Local school district","40.174800","-74.165100","252290","Prekindergarten","8th Grade","New Jersey","6269"
"HUDSON COUNTY SCHOOLS OF TECHNOLOGY","New Jersey","3407570","HUDSON COUNTY","34017","34","9","8511 TONNELLE AVE","NORTH BERGEN","NJ ","07047","4738","8511 TONNELLE AVENUE","NORTH BERGEN","NJ ","07047","4738","2016626700","1-Local school district","40.809700","-74.014100","172295","6th Grade","12th Grade","New Jersey","1995"
"HUNTERDON CENTRAL REGIONAL HIGH SCHOOL","New Jersey","3407590","HUNTERDON COUNTY","34019","34","1","84 ROUTE 31","FLEMINGTON","NJ ","08822","1239","84 ROUTE 31","FLEMINGTON","NJ ","08822","1239","9087825727","1-Local school district","40.517900","-74.849900","192300","9th Grade","12th Grade","New Jersey","3042"
"HUNTERDON COUNTY EDUCATIONAL SERVICES COMMISSION","New Jersey","3480360","HUNTERDON COUNTY","34019","34","2","51 SAWMILL RD","LEBANON","NJ ","08833","","51 SAWMILL ROAD","LEBANON","NJ ","08833","","9084394280","1-Local school district","40.703800","-74.781800","192305","Kindergarten","12th Grade","New Jersey","95"
"HUNTERDON COUNTY VOCATIONAL SCHOOL DISTRICT","New Jersey","3400050","HUNTERDON COUNTY","34019","34","2","8 BARTLES CORNER RD","FLEMINGTON","NJ ","08822","1420","8 BARTLES CORNER ROAD","FLEMINGTON","NJ ","08822","1420","9087881119","1-Local school district","40.535300","-74.854400","192308","9th Grade","12th Grade","New Jersey","19"
"INTERLAKEN","New Jersey","3407650","MONMOUTH COUNTY","34025","34","0","100 GRASSMERE AVE","INTERLAKEN","NJ ","07712","4421","100 GRASSMERE AVENUE","INTERLAKEN","NJ ","07712","4421","7325311558","1-Local school district","40.232500","-74.010700","252320","10th Grade","10th Grade","New Jersey","†"
"INTERNATIONAL CHARTER SCHOOL OF TRENTON","New Jersey","3400041","MERCER COUNTY","34021","34","1","105 GRAND ST","TRENTON","NJ ","08611","2417","105 GRAND STREET","TRENTON","NJ ","08611","2417","6093943111","7-Charter school agency","40.205400","-74.750100","806810","Kindergarten","4th Grade","New Jersey","90"
"IRVINGTON BOARD OF EDUCATION","New Jersey","3407680","ESSEX COUNTY","34013","34","12","1 UNIVERSITY PLACE","IRVINGTON","NJ ","07111","2441","1 UNIVERSITY PLACE","IRVINGTON","NJ ","07111","2441","9733996800","1-Local school district","40.735600","-74.221100","132330","Prekindergarten","12th Grade","New Jersey","6686"
"ISLAND HEIGHTS BOARD OF EDUCATION","New Jersey","3407710","OCEAN COUNTY","34029","34","1","115 SUMMIT AVE","ISLAND HEIGHTS","NJ ","08732","","PO BOX 329","ISLAND HEIGHTS","NJ ","08732","","7329291222","1-Local school district","39.944300","-74.147900","292350","Kindergarten","6th Grade","New Jersey","108"
"JACKSON TOWNSHIP SCHOOL DISTRICT","New Jersey","3407740","OCEAN COUNTY","34029","34","10","151 DON CONNOR BLVD","JACKSON","NJ ","08527","3497","151 DON CONNOR BOULEVARD","JACKSON","NJ ","08527","3497","7328334600","1-Local school district","40.107200","-74.344000","292360","Prekindergarten","12th Grade","New Jersey","9076"
"JAMESBURG PUBLIC SCHOOLS","New Jersey","3407770","MIDDLESEX COUNTY","34023","34","2","13 AUGUSTA ST","JAMESBURG","NJ ","08831","1495","13 AUGUSTA STREET","JAMESBURG","NJ ","08831","1495","7325212134","1-Local school district","40.351900","-74.437900","232370","Prekindergarten","12th Grade","New Jersey","667"
"JEFFERSON TOWNSHIP","New Jersey","3407800","MORRIS COUNTY","34027","34","7","31 ROUTE 181","LAKE HOPATCONG","NJ ","07849","2259","31 ROUTE 181","LAKE HOPATCONG","NJ ","07849","2259","9736635780","1-Local school district","40.975400","-74.604300","272380","Prekindergarten","12th Grade","New Jersey","3310"
"JERSEY CITY COMMUNITY CHARTER SCHOOL","New Jersey","3400033","HUDSON COUNTY","34017","34","1","128 DANFORTH AVE","JERSEY CITY","NJ ","07305","","128 DANFORTH AVENUE","JERSEY CITY","NJ ","07305","","2014332288","7-Charter school agency","40.696400","-74.090900","806910","Kindergarten","8th Grade","New Jersey","582"
"JERSEY CITY GLOBAL CHARTER SCHOOL","New Jersey","3400767","HUDSON COUNTY","34017","34","1","255 CONGRESS ST","JERSEY CITY","NJ ","07307","","255 CONGRESS STREET","JERSEY CITY","NJ ","07307","","2016368540","7-Charter school agency","40.753200","-74.052200","806093","Kindergarten","2nd Grade","New Jersey","103"
"JERSEY CITY GOLDEN DOOR CHARTER SCHOOL","New Jersey","3400034","HUDSON COUNTY","34017","34","1","3044 KENNEDY BLVD","JERSEY CITY","NJ ","07306","","3040 KENNEDY BLVD","JERSEY CITY","NJ ","07306","","2017954400","7-Charter school agency","40.693200","-74.101600","806915","Kindergarten","8th Grade","New Jersey","487"
"JERSEY CITY PUBLIC SCHOOLS","New Jersey","3407830","HUDSON COUNTY","34017","34","38","346 CLAREMONT AVE","JERSEY CITY","NJ ","07305","1634","346 CLAREMONT AVENUE","JERSEY CITY","NJ ","07305","1634","2019156201","1-Local school district","40.714200","-74.087800","172390","Prekindergarten","12th Grade","New Jersey","27571"
"JOHN P HOLLAND CHARTER SCHOOL","New Jersey","3400748","PASSAIC COUNTY","34031","34","1","190 OLIVER ST","PATERSON","NJ ","07501","","190 OLIVER STREET","PATERSON","NJ ","07501","","9733452212","7-Charter school agency","40.913600","-74.173900","806079","Kindergarten","8th Grade","New Jersey","190"
"KEANSBURG SCHOOL DISTRICT","New Jersey","3407860","MONMOUTH COUNTY","34025","34","4","100 PALMER PLACE","KEANSBURG","NJ ","07734","2056","100 PALMER PLACE","KEANSBURG","NJ ","07734","2056","7327872007","1-Local school district","40.437200","-74.129300","252400","Prekindergarten","12th Grade","New Jersey","1551"
"KEARNY","New Jersey","3407890","HUDSON COUNTY","34017","34","7","100 DAVIS AVE","KEARNY","NJ ","07032","2612","100 DAVIS AVENUE","KEARNY","NJ ","07032","2612","2019555000","1-Local school district","40.755900","-74.146700","172410","Prekindergarten","12th Grade","New Jersey","5912"
"KENILWORTH SCHOOL DISTRICT","New Jersey","3407920","UNION COUNTY","34039","34","2","426 BLVD","KENILWORTH","NJ ","07033","1529","426 BOULEVARD","KENILWORTH","NJ ","07033","1529","9082761644","1-Local school district","40.675800","-74.294600","392420","Prekindergarten","12th Grade","New Jersey","1426"
"KEYPORT BOARD OF EDUCATION","New Jersey","3407950","MONMOUTH COUNTY","34025","34","2","370 BROAD ST","KEYPORT","NJ ","07735","1694","370 BROAD STREET","KEYPORT","NJ ","07735","1694","7322126100","1-Local school district","40.428100","-74.197700","252430","Prekindergarten","12th Grade","New Jersey","1088"
"KINGSWAY REGIONAL SCHOOL DISTRICT","New Jersey","3407980","GLOUCESTER COUNTY","34015","34","2","213 KINGS HWY","WOOLWICH TWP.","NJ ","08085","5041","213 KINGS HIGHWAY","WOOLWICH TWP.","NJ ","08085","5041","8564674600","1-Local school district","39.761500","-75.292600","152440","7th Grade","12th Grade","New Jersey","2459"
"KINGWOOD TOWNSHIP SCHOOL","New Jersey","3408010","HUNTERDON COUNTY","34019","34","1","880 COUNTY RD 519","FRENCHTOWN","NJ ","08825","9801","880 COUNTY RD 519","FRENCHTOWN","NJ ","08825","9801","9089962941","1-Local school district","40.506500","-75.010200","192450","Prekindergarten","8th Grade","New Jersey","368"
"KINNELON BOARD OF EDUCATION","New Jersey","3408040","MORRIS COUNTY","34027","34","4","109 KIEL AVE","KINNELON","NJ ","07405","1621","109 KIEL AVENUE","KINNELON","NJ ","07405","1621","9738381418","1-Local school district","40.996400","-74.373500","272460","Prekindergarten","12th Grade","New Jersey","2081"
"KITTATINNY REGIONAL SCHOOL DISTRICT","New Jersey","3408060","SUSSEX COUNTY","34037","34","1","77 HALSEY RD","NEWTON","NJ ","07860","7046","77 HALSEY ROAD","NEWTON","NJ ","07860","7046","9733831800","1-Local school district","41.110000","-74.762000","372465","7th Grade","12th Grade","New Jersey","1123"
"KNOWLEDGE A TO Z CHARTER SCHOOL","New Jersey","3400762","CAMDEN COUNTY","34007","34","1","1725 PARK BLVD","CAMDEN","NJ ","08103","","1725 PARK BLVD","CAMDEN","NJ ","08103","","8563751140","7-Charter school agency","39.933700","-75.097300","806083","Kindergarten","4th Grade","New Jersey","241"
"KNOWLTON TOWNSHIP BOARD OF EDUCATION","New Jersey","3408070","WARREN COUNTY","34041","34","1","80 ROUTE 46","DELAWARE","NJ ","07833","9801","P.O. BOX 227","DELAWARE","NJ ","07833","9801","9084755118","1-Local school district","40.893000","-75.064500","412470","Prekindergarten","6th Grade","New Jersey","241"
"LACEY TOWNSHIP SCHOOL DISTRICT","New Jersey","3408100","OCEAN COUNTY","34029","34","6","200 WESTERN BLVD","LANOKA HARBOR","NJ ","08734","0216","200 WESTERN BLVD.","LANOKA HARBOR","NJ ","08734","0216","6099712001","1-Local school district","39.867800","-74.204700","292480","Kindergarten","12th Grade","New Jersey","4519"
"LADY LIBERTY ACADEMY CHARTER SCHOOL","New Jersey","3400077","HUDSON COUNTY","34017","34","1","15 FRANK EAST ROGERS BLVD SOUT","HARRISON","NJ ","07029","","15 FRANK E RODGERS BLVD S","HARRISON","NJ ","07029","","9736239005","7-Charter school agency","40.747100","-74.156100","807100","Kindergarten","8th Grade","New Jersey","457"
"LAFAYETTE TOWNSHIP SCHOOL DISTRICT","New Jersey","3408130","SUSSEX COUNTY","34037","34","1","178 BEAVER RUN RD","LAFAYETTE","NJ ","07848","","178 BEAVER RUN RD","LAFAYETTE","NJ ","07848","","9738753344","1-Local school district","41.130300","-74.653600","372490","Prekindergarten","8th Grade","New Jersey","251"
